Удельный расход кокса (кг/т),Чугун.Si,Чугун.P,t колошникового газа 4 (°С),t колошникового газа 3 (°С),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа в пылеуловителе (°С),Чугун.Ti,Уровень засыпи (юг) (м),Положение клапана малый снорт (%),Уровень засыпи (север) (м),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),Длительность простоя (сут),t периферийных газов 5 (°С),O₂ в горячем дутье,Колошниковый газ (H₂),Чугун.C,Содержание кислорода в дутье (%),Перепад давлений нижний (ат),Колошниковый газ (CO₂),Расход холодного дутья (м³/ч),Перепад давлений общий (ат),Расход природного газа (м³/ч),Выход колошникового газа (м³/ч),Шлак,упдп,CO₂ в колошниковом газе (%)
583.566221,2.182200011,0.08224,425.2264659,406.089742,423.0822487,412.6963348,352.3459638,0.114506667,1.803346296,42.77875193,,,1.845179046,0.0,,,6.333333333,4.369999886,23.65461191,0.634156081,12.23333327,112635.0911,0.710318938,5117.719421,128769.542,469.7549858,0.915523919,13.10246805
588.5717367,2.16141665,0.079083334,463.3059193,452.8974927,463.5577024,445.9406179,394.3418935,0.117250001,1.87140736,45.68689164,,,1.804248234,0.0,,,6.133333365,4.389999866,23.67829974,0.605828623,11.80000019,111848.6452,0.689721733,5107.666382,129541.2656,455.5199833,0.719945716,12.74575889
586.1446066,1.881071431,0.081142857,381.7802544,368.9628932,389.1951841,362.9919103,326.2553698,0.099642857,2.068103194,32.12614481,,,1.816893304,0.0,664.1849813,,6.066666603,4.5,23.62236102,0.612637083,12.60000006,118868.7829,0.690128133,5096.553833,137135.8086,483.9899845,0.661013996,13.78053506
586.8876972,2.140307674,0.087076924,421.5096194,405.4796969,427.4858958,413.4949036,352.5003332,0.110769231,1.867261653,42.11947346,,,1.811990981,0.0,,,5.833333333,4.210000038,23.44372066,0.599800942,12.89999994,115272.71,0.680654037,5077.346842,133262.1602,441.2849846,0.697476119,13.45889556
578.7468304,2.316142883,0.085742857,396.0023232,374.6045113,407.1509438,386.1654383,334.5506732,0.116957144,1.896097546,44.94066827,,,1.778847362,0.0,683.4703674,,6.133333365,4.269999981,23.53163298,0.607778062,12.66666667,112935.2308,0.702665878,5092.116069,132458.3063,469.7549858,0.841413352,13.6137648
611.0278124,1.88591667,0.085,358.6649895,349.9817225,358.6070353,344.6513837,303.5912221,0.098083333,2.091029053,33.04724018,,,1.785038104,0.0,676.7538723,,6.899999936,4.409999847,23.65282202,0.635361128,14.46666686,121364.0576,0.696251882,5162.307597,141883.7012,483.9899845,0.721824013,14.47810177
438.1823727,0.754285714,0.054571429,209.6978264,,202.1902885,219.100242,197.4244582,0.069857143,,7.219866003,,1.004542728,1.013228719,0.0,,26.40000025,7.833333333,4.769999981,,1.301314101,17.93333371,267356.1185,1.49068819,21499.35881,,1708.199913,2.490405927,
436.6004647,0.790769238,0.058076923,206.8712603,,211.428311,222.8043404,200.498394,0.067461539,,18.29326943,,1.475768559,1.470106932,0.0,,25.96666718,7.866666635,4.769999981,,1.293236002,18.33333397,269270.7852,1.449926863,21499.71769,,1793.609901,2.47209247,
441.0990307,0.775384614,0.059692308,197.9513003,,200.3750521,211.7911708,191.2170289,0.069846154,,2.79181327,,1.571546624,1.561949174,0.0,,26.16666667,8.166666667,4.829999924,,1.280789127,18.33333333,270395.8555,1.528854842,21499.94198,,1693.964928,2.566971469,
440.2265914,0.805384613,0.059846154,204.0470765,,195.2910074,210.7232335,192.068559,0.073461539,,8.904730128,,1.044619039,1.083867724,0.0,,25.86666679,8.166666508,4.800000191,,1.224173389,17.53333346,271863.9701,1.467034419,21223.77214,,1693.964905,2.492027252,
436.7545729,0.789166664,0.058666667,196.1526248,,192.0717862,205.349076,185.9389095,0.066666667,,11.93635409,,0.941409941,0.963661142,0.0,,25.83333397,8.26666673,4.840000153,,1.012040836,17.93333308,269602.9219,1.43440713,21692.17757,,1708.199921,2.514675606,
435.4132151,0.730769226,0.056461539,197.6363595,,198.7929001,217.2243455,194.4935074,0.059384616,,1.326436808,,0.822064916,0.799913007,0.0,,25.93333308,8.166666667,4.769999981,,1.052748432,17.83333333,277804.8398,1.452727124,21847.65584,,1637.024925,2.511915781,
436.1263681,0.649285717,0.052928571,203.0554206,,198.8360939,218.0428994,195.7061793,0.061071429,,4.589186534,,1.081786253,1.128558288,0.0,,24.89999962,8.0,4.840000153,,1.097558945,18.53333346,281326.9219,1.516965042,22871.31453,,1907.489899,2.634236083,
430.2332341,0.720000014,0.052166667,221.5755571,241.5493225,217.0153243,234.9716651,214.0661043,0.055583333,,1.3642446,,0.828691927,0.853790238,0.0,,25.03333346,8.200000127,4.949999809,,1.069873246,17.83333333,281059.5872,1.528365433,23961.63143,,1693.96492,2.546829118,
436.7878367,0.704166666,0.053916667,217.0460243,231.8524634,210.2546393,235.1096032,210.7401199,0.054416667,,3.674002682,,0.945620495,0.953123341,0.0,,25.36666679,7.699999968,4.789999962,,1.075599164,17.73333359,283663.5208,1.496444712,23026.08626,,1637.02491,2.565204389,
435.996878,0.588571434,0.054142857,198.39814,211.466603,185.9652532,197.4839287,184.5420399,0.049071429,,1.283011069,,1.244595811,1.228805905,0.0,,25.29999987,8.100000064,4.769999981,,1.062374875,18.69999949,284920.3138,1.451810936,21826.94458,,1822.079906,2.843215306,
440.5840682,0.653846154,0.057461539,195.4901765,215.7318662,181.9966952,200.6620566,184.0076078,0.053384616,,1.63876603,,0.89773572,0.905366883,0.0,,25.5,8.366666635,4.769999981,,1.070612659,19.23333359,286087.0638,1.440154995,22998.9869,,1708.199928,2.739394611,
450.723806,0.651818189,0.059818182,188.8749224,202.7746083,188.9523652,201.391674,178.0559149,0.056181818,,17.41685693,,1.568216238,1.565982785,0.25,,25.43333308,8.0,4.809999943,,0.929715525,18.09999975,187408.4701,1.152624576,18053.68927,,1409.264933,2.097144581,
442.3629489,0.599999994,0.060357143,191.4115982,209.3630021,186.4597143,201.4046593,184.2704716,0.053571428,,18.63891321,,1.045314863,1.079954257,0.0,,25.1666673,8.100000064,4.610000134,,1.17893527,18.33333333,218957.599,1.41626444,22330.93188,,1850.549911,2.599940602,
444.1867541,0.588461534,0.058923077,179.0330887,194.2167632,186.3803819,200.0206579,177.9631958,0.049615384,,20.09273074,,1.191726049,1.203081682,0.0,,25.56666629,8.166666667,4.679999828,,1.172992346,18.40000025,283305.3828,1.432741051,22022.43441,,1708.199917,2.471318113,
444.2035326,0.718571427,0.063714286,198.4777851,218.4813073,199.1275806,218.7267488,195.2678572,0.059928571,,7.355424121,,0.968535177,0.964875154,0.0,,25.40000025,8.26666673,4.699999809,,1.101585301,18.33333333,283613.2969,1.45754303,22923.6228,,1807.844902,2.74663027,
432.8410457,0.758571433,0.063571429,201.4738413,221.2453321,209.1968708,232.7771301,203.9402205,0.061928572,,1.110092695,,0.841076088,0.860939379,0.0,,26.09999975,8.23333327,4.760000229,,1.18697768,17.76666705,282460.9974,1.491209517,22959.95288,,1580.084938,2.64078302,
427.4038717,0.703907692,0.064630769,189.8130836,213.6183898,188.1995595,211.2434216,187.7716649,0.054869232,,2.273317193,,1.082093097,1.124662918,0.0,,26.06666692,8.100000064,4.639999866,,1.161896303,18.36666679,282152.5182,1.453499183,23287.37866,,1765.139915,2.549127634,
439.251981,0.601333328,0.0596,193.224247,206.5250168,193.9710604,199.365893,182.7080498,0.0436,,1.045308724,,1.521984992,1.497010084,0.0,,25.59999975,8.333333333,4.78000021,,1.104271273,18.96666654,284614.4779,1.389509385,22607.00382,,1879.019905,2.798060261,
428.9955415,0.619285715,0.060642857,188.4474799,212.8141314,195.4672,217.5461082,189.555865,0.047642857,,1.077081611,,0.850212432,0.878885632,0.0,,25.86666679,8.23333327,4.820000172,,1.217553804,18.0,283455.681,1.461203252,24000.92244,,1651.259903,2.482126602,
429.6242108,0.597999998,0.0614,179.2041721,201.4224307,187.3294315,197.5874004,175.105732,0.0496,,2.690708091,,0.902291946,0.909607895,0.0,,25.89999962,8.333333333,4.769999981,,1.246529589,18.53333282,282273.4141,1.482724423,23895.67692,,1879.019905,2.61637572,
440.0506593,0.667857157,0.062214286,182.8387273,204.5079803,185.8473511,207.6244342,179.9645087,0.049857143,,1.178689738,,0.98487252,0.980773007,0.0,,25.26666641,8.200000127,4.690000057,,1.273641323,18.76666705,282256.806,1.48481516,23890.66862,,1765.139923,2.84896393,
431.1317981,0.708461546,0.064615385,189.1847045,217.0812531,198.2312482,221.4986903,193.5169671,0.052846154,,1.189576735,,0.867633144,0.888343347,0.0,,26.26666705,8.200000127,4.820000172,,1.221584052,18.06666692,283750.6172,1.485520537,23991.17342,,1551.614922,2.504023615,
430.3652512,0.697142861,0.063428572,187.8948809,210.8481681,198.9241632,216.2982655,190.2564214,0.052071428,,1.275075523,,1.330712741,1.33992673,0.0,,25.66666667,8.23333327,4.849999905,,1.316775476,18.06666692,285958.3424,1.452570369,23700.5402,,1893.254906,2.855554999,
430.4794924,0.680769242,0.060538461,194.7886168,216.8880482,196.3150609,214.8185654,192.7750511,0.048230769,,1.298256218,,0.896646137,0.897029266,0.0,,26.53333346,8.299999873,4.820000172,,1.225240335,18.53333346,286342.6432,1.460689311,23779.22762,,1637.024925,2.515540584,
425.8045166,0.692857138,0.0595,185.8363291,208.2071133,185.839091,215.9447079,187.0088552,0.045928571,,1.84257213,,0.913132715,0.939774933,0.0,,26.36666679,8.5,4.710000038,,1.227977579,18.83333333,288589.9414,1.413899725,23903.91333,,1779.374908,2.888630644,
451.6083929,0.588428568,0.058592857,200.0707022,228.9639905,175.605498,204.724048,189.1036421,0.042164286,,1.183261556,,0.851406306,0.924069069,0.0,,26.09999975,8.433333397,4.630000114,,1.122901827,18.5,289176.6328,1.404734974,23995.40576,,1750.904907,2.745706742,
440.1604453,0.659999996,0.057833333,196.3961042,232.0719337,177.4264393,199.4166705,188.7958705,0.048000001,,11.5210488,,1.011783781,0.976301598,0.166666667,,26.19999949,8.433333079,4.820000172,,1.095800428,18.23333359,250442.255,1.275742369,19988.74464,,1323.854954,2.257418226,
434.0087302,0.768571424,0.062142858,202.2490196,225.2667618,202.0024859,218.7179616,199.0999788,0.055285714,,1.821619786,,0.902728615,0.894798547,0.0,,26.59999975,8.399999936,4.710000038,,1.18541653,18.26666705,283498.763,1.501850759,23167.86483,,1722.434904,2.660318096,
431.0812945,0.674615388,0.057923077,190.2653097,213.6937561,201.9573383,218.1580098,191.8371773,0.045692308,,2.115721047,,0.863909187,0.845273589,0.0,,26.60000038,8.73333327,4.840000153,,1.142840408,18.56666692,282814.931,1.474974175,22790.86084,,1693.964916,2.640918614,
432.1517712,0.655833329,0.058666667,176.3148346,200.6033916,184.0626195,208.75383,179.4592012,0.050083334,,2.108652482,,0.850260655,0.794947329,0.0,,26.73333359,8.866666794,4.739999771,,1.098506664,18.80000051,282823.1484,1.442352012,23596.42497,,1708.199905,2.595286895,
437.7692293,0.607857146,0.059071429,183.8183371,209.5986818,195.4053949,224.013176,188.8625781,0.045642857,,15.40777241,,0.976092738,0.909615713,0.0,,26.79999987,8.666666667,4.699999809,,1.050578532,18.66666667,280713.4727,1.373771345,23305.91479,,1736.669907,2.584134872,
429.7650528,0.703076917,0.061307692,179.8808231,204.740921,201.7476088,227.9082909,190.4986432,0.054153847,,2.461660991,,0.819118408,0.814542577,0.0,,26.93333308,8.500000318,4.769999981,,1.199323272,18.63333321,282673.4557,1.478838017,24000.5616,,1651.259918,2.654609082,
424.1525338,0.729285708,0.062500001,187.2918905,207.8133939,199.8438791,224.0098006,190.815801,0.05,,2.33093817,,0.789689541,0.792131901,0.0,,26.59999975,8.5,4.670000076,,1.106609215,18.66666667,284818.5078,1.469423374,24000.14771,,1665.494907,2.669047275,
428.4936055,0.607142853,0.059,178.4725444,198.9555454,179.1139278,199.0341816,174.8230858,0.040285714,,1.678937256,,0.926581663,0.884530567,0.0,,25.90000025,8.76666673,4.71999979,,1.099617618,18.33333333,283454.112,1.421328381,24000.10067,,1893.254906,2.479111415,
447.2917255,0.582142855,0.057214286,192.5375379,217.5003961,153.5811075,176.4165936,173.540432,0.034,,1.648328617,,0.843619968,0.874569657,0.0,,27.06666629,8.73333327,4.75,,1.064723713,18.70000013,283741.8151,1.378927569,23999.4515,,1879.019913,2.790168088,
457.6961579,0.72859333,0.060193334,206.8434238,240.416364,180.4850375,207.2570858,194.4363632,0.044646666,,1.568505997,,0.890498002,0.855466902,0.0,,26.06666692,8.433333397,4.690000057,,1.240362237,18.93333371,283595.7031,1.407852997,23974.46631,,1665.494925,2.545642841,
456.5797873,0.581484616,0.057323077,184.9455649,206.884161,192.2537034,208.6621927,186.0747515,0.036284616,,1.621083051,,0.997996939,0.987990809,0.0,,26.66666667,8.833333333,4.840000153,,1.334910557,18.66666667,284056.1029,1.500767579,23938.43953,,1622.789921,2.593984428,
464.0188694,0.590735714,0.058642857,195.9583693,204.639499,206.907362,211.2318252,193.8683427,0.040478572,,5.399319549,,2.228284508,2.103111749,0.041666667,,25.13333321,8.53333346,4.739999771,,1.203476866,17.90000025,278534.2695,1.471460486,20272.54991,,1551.614928,2.419162277,
454.4178513,0.669533337,0.060783333,182.9300626,194.3478686,194.0223681,197.4199524,178.7355862,0.044466667,,1.487553383,,0.88562946,0.863946743,0.0,,25.73333295,8.76666673,4.650000095,,1.176385651,18.03333346,284339.9115,1.507301599,23646.34416,,1750.904907,2.542874833,
447.3236208,0.690457144,0.063292857,201.4620171,215.0662238,212.781786,219.4472466,197.5028191,0.049185714,,1.450524002,,0.745935028,0.730210553,0.0,,26.83333333,8.899999936,4.699999809,,1.218162119,17.79999987,283540.2487,1.457214981,24551.3291,,1750.904915,2.677791258,
445.6490669,0.669230768,0.059076923,207.1874968,223.565258,215.1906109,229.551012,205.9511973,0.045461539,,3.744364336,,0.818592439,0.818692689,0.0,,26.66666667,8.76666673,4.639999866,,1.226123343,18.09999975,282227.9688,1.468126784,25000.32137,,1565.849926,2.59775747,
436.9327062,0.678461538,0.059538461,202.6559811,220.3898843,207.3218174,220.0608946,198.6437677,0.043769231,,3.458023568,,1.081480724,1.077217544,0.0,,26.93333308,8.966666857,4.739999771,,1.301350569,17.66666667,283903.7357,1.50606665,24928.17196,,1423.499943,2.465996281,
435.8002623,0.692464286,0.061264286,188.1765079,206.5088126,198.6014919,206.3528105,187.3495839,0.050885715,,13.41758889,,0.86530373,0.891042446,0.0,,25.83333333,8.26666673,4.71999979,,1.333100046,17.83333333,283245.6263,1.517020146,24679.32121,,1693.96492,2.558840406,
440.2405066,0.586153849,0.057692308,192.4096514,209.5560468,200.5122649,207.0984656,188.1265062,0.043769231,,1.37761346,,0.75599023,0.781718334,0.0,,26.40000025,8.400000095,4.760000229,,1.354274149,17.36666679,282973.2747,1.52648059,25425.66178,,1779.374916,2.72247513,
469.1108738,0.68384616,0.062307692,209.7541949,226.7591394,216.5271479,225.1527996,202.846981,0.04723077,,1.704019388,,0.736406282,0.766218118,0.0,,26.23333359,8.933333079,4.829999924,,1.351745178,18.20000013,284430.9206,1.47270371,23068.663,,1850.549911,2.627793874,
698.685808,0.837899998,0.072325001,239.0639483,274.4198649,220.0062885,226.8843371,178.294027,0.056000001,,68.75415395,,3.391733485,3.158759348,0.708333333,,25.70000076,9.300000191,4.690000057,,0.371792631,17.0,101206.5593,0.40195928,7214.338797,,512.4599762,0.858952406,
470.9422447,2.117799985,0.09825,262.8079433,313.6320365,261.6360016,255.1889884,224.420887,0.12174,,26.49501537,,2.690285886,2.453497221,0.333333333,,23.60000038,6.866666635,4.340000153,,0.767131313,15.16666667,194694.3828,0.89343532,8294.943138,,640.5749769,1.262289939,
440.5230229,1.00142857,0.071214286,234.1818956,243.8799788,252.8536402,250.3515364,228.5676785,0.063857142,,3.098686824,,1.302804147,1.145768272,0.0,,25.96666654,8.03333346,4.320000172,,1.117720164,16.23333327,259716.5918,1.308559433,21239.94812,,1451.969938,2.138921304,
434.0720093,0.682750008,0.0618,228.2385349,248.3887024,243.585282,253.4730981,226.6727753,0.045521428,,2.178463469,,0.727388787,0.705929751,0.0,,27.76666641,8.966666857,4.590000153,,1.251740679,17.03333346,273817.9987,1.450069442,26123.17684,,1622.789936,2.421526624,
437.204182,0.784545454,0.062727273,224.031271,241.7499142,244.9823748,251.8263779,217.3224513,0.051090909,,26.24612034,,1.445492101,1.334021608,0.25,,26.59999943,9.349999905,4.699999809,,1.100375988,16.4000001,218160.0764,1.138077498,19216.03332,,1238.44495,1.897010826,
425.7439802,0.806874994,0.066375,229.5951284,249.2091363,232.5755469,250.1741041,222.1709805,0.0525,,1.405734534,,0.850761712,0.851517275,0.0,,27.29999987,8.899999936,4.659999847,,1.197594608,17.09999975,271774.9974,1.451206376,26490.4991,,1409.264946,2.497952375,
433.4646642,0.680000003,0.062,230.3810221,252.3012536,241.5270678,261.2056999,227.3271929,0.05,,1.383530577,,0.770697112,0.781362678,0.0,,26.89999962,8.800000191,4.659999847,,1.198879729,17.20000013,271755.0768,1.493517255,25753.66943,,1565.849934,2.392621234,
423.1601974,0.635714284,0.060499999,229.5610129,244.942187,234.9439373,248.1858883,222.2771575,0.043142857,,2.180603956,,0.80409543,0.823765623,0.0,,27.0,8.700000127,4.710000038,,1.120442435,17.33333333,274460.0807,1.489397208,25452.9904,,1565.849918,2.508447505,
423.7336824,0.667857149,0.057357143,234.4040604,248.4325415,238.1453826,252.3262552,226.3401451,0.0395,,1.473920003,,0.809570643,0.820255061,0.0,,26.83333333,8.866666794,4.53000021,,1.082354916,17.06666692,275557.4596,1.458881413,25187.18091,,1750.904903,2.436009336,
425.7590347,0.642857147,0.0555,226.2883212,236.6663926,230.2980658,242.5437196,218.6190173,0.036785714,,1.44019182,,0.725509775,0.735060287,0.0,,27.23333295,9.0,4.510000229,,1.035727625,17.59999975,275521.3906,1.443610877,25135.3715,,1451.96994,2.45643243,
423.3112924,0.585999997,0.057133334,214.4995715,218.7090899,228.8595149,231.205314,207.3150482,0.0478,,1.46067971,,0.761865961,0.749027895,0.0,,27.03333346,8.73333327,4.769999981,,1.088445574,17.90000025,275683.4883,1.486808931,24999.18514,,2505.359871,2.486861895,
433.4766386,0.636428573,0.062214286,209.8085244,211.9334437,221.2815863,224.7459704,201.5547269,0.049857143,,1.425013041,,0.714373474,0.715658103,0.0,,26.63333321,8.96666654,4.71999979,,1.077828052,17.59999975,276496.4896,1.491146093,24999.79427,,1679.729923,2.48756131,
428.1316755,0.716923076,0.057307692,214.250145,220.1446126,223.6703205,227.0958443,205.7772636,0.046846155,,1.487493952,,0.91392455,0.903936774,0.0,,27.60000038,8.73333327,4.519999981,,1.047779483,17.86666616,280197.0534,1.481873279,24820.33073,,1494.674927,2.337225485,
426.6724295,0.572857148,0.059285714,200.4550495,213.2727915,208.8943996,217.006691,195.6242371,0.0425,,1.431854705,,0.761193377,0.735090392,0.0,,27.16666667,8.833333015,4.849999905,,1.118269821,17.93333371,283257.4753,1.497458423,25649.85311,,1765.139915,2.80031588,
434.4522998,0.668461547,0.060692308,224.7680359,249.7947826,236.6703618,247.7055607,221.2036584,0.048076923,,5.169479112,,0.743402096,0.753536085,0.0,,27.43333308,8.899999936,4.739999771,,1.113451722,18.0,282035.9805,1.532529851,25999.55208,,1622.789925,2.225837245,
424.8388143,0.670666663,0.061933333,212.1871541,229.310119,224.6538092,237.5313225,211.4052862,0.050533334,,5.032239139,,0.853014606,0.866530865,0.0,,26.46666654,8.96666654,4.78000021,,1.079725886,17.19999949,281484.0247,1.565686737,25454.89046,,1765.139927,2.83515171,
431.7684097,0.637915382,0.058576923,193.3251902,208.4116968,204.3348935,213.0468388,189.9497204,0.047523077,,9.591067905,,0.958086719,0.938457785,0.0,,27.56666692,9.100000064,4.71999979,,1.097005442,18.16666667,281462.0339,1.532207216,25883.98836,,1679.729916,2.2583121,
454.526341,0.700000008,0.060111111,175.1218313,204.1581529,195.0928307,185.9167906,153.891805,0.048,,32.73848938,,2.165718993,2.067478741,0.416666667,,25.69999981,8.849999905,4.659999847,,0.704925032,17.85000038,187059.3317,0.914567244,9454.938362,,811.3949728,1.40536099,
435.4265797,0.658185706,0.061957143,209.3522771,227.9116109,205.4375356,222.1089528,199.160176,0.047521428,,9.526359603,,1.045308344,1.052481323,0.0,,25.0,7.666666667,4.579999924,,1.086142687,18.03333346,280786.4023,1.434046715,19928.1805,,1693.964928,2.4028919,
427.4849893,0.605615387,0.060115384,200.0089556,218.8577353,210.7860705,225.3021851,200.3894908,0.046069231,,5.245032574,,1.128647313,1.126409488,0.0,,26.06666692,9.133333206,4.730000019,,1.137114629,17.73333359,279796.8294,1.420623685,25653.11621,,1594.319935,2.729494006,
433.7873774,0.707857149,0.062357143,206.8529434,217.9707934,222.6056035,239.51946,210.1557401,0.053857144,,2.044738074,,0.981505337,0.99227834,0.0,,27.76666641,8.933333397,4.829999924,,1.178813005,18.23333359,277071.6667,1.424920723,25315.70418,,1651.259918,2.521636842,
425.8404284,0.662142852,0.059214286,199.7985312,206.5539748,212.5808474,227.4532331,197.3595467,0.043785715,,2.005265037,,0.754863791,0.765303567,0.0,,28.13333321,9.566666603,4.679999828,,1.129510313,18.40000025,277958.2214,1.384498561,26319.02783,,1651.259911,2.518819345,
426.2009727,0.67173846,0.060323077,194.284111,199.9822203,211.0192248,223.1950493,194.8267193,0.048130769,,1.980797186,,0.741525583,0.765680457,0.0,,27.6666673,8.833333333,4.599999905,,1.12992389,18.56666692,280783.0469,1.431877191,25979.53532,,1551.614922,2.625042306,
429.8426837,0.573846154,0.058538462,194.6107915,205.4193885,197.1050657,205.6687768,185.4154415,0.046,,3.661487475,,0.954881253,0.981963945,0.0,,27.80000051,8.833333333,4.710000038,,1.286477427,18.43333308,278635.0286,1.502235333,24799.06995,,1651.259918,2.334333903,
430.7044879,0.630769239,0.058,201.4632041,211.4284585,216.2860552,219.0988814,195.2528973,0.051076923,,1.083534295,,0.799851095,0.815339011,0.0,,28.0,8.666666667,4.639999866,,1.244265993,18.13333321,278021.0846,1.470775599,26438.57292,,1850.549904,2.842521675,
430.4752803,0.620000005,0.06,188.8269908,197.1796652,202.4050255,209.1222521,185.6886711,0.048928572,,1.695640494,,0.743464944,0.76641839,0.0,,27.83333333,9.166666985,4.610000134,,1.229448443,18.43333308,280346.9766,1.440904334,26346.82682,,1736.669926,2.574756505,
431.4261852,0.651538473,0.061615384,215.6696479,224.1026649,225.4907773,228.0650826,206.1552245,0.048153847,,2.674178441,,0.746304822,0.823856515,0.0,,27.80000051,9.0,4.590000153,,1.205871289,18.26666641,280877.1875,1.409891566,26498.93449,,1651.259918,2.545778746,
429.8986881,0.727142862,0.064428572,208.3155378,214.5014458,234.1972294,245.6232605,212.9734484,0.051785714,,2.678888679,,0.738986477,0.773635897,0.0,,27.56666692,9.299999873,4.46999979,,1.229671056,18.16666667,280844.3086,1.416148007,26405.15373,,1688.27092,2.368909448,
423.2307407,0.672857144,0.060785714,202.3180351,212.5068289,216.5781733,232.3444373,202.9785722,0.049785715,,3.45724758,,0.901316524,0.925972901,0.0,,28.29999987,9.100000064,4.639999866,,1.270484683,18.13333321,281582.2292,1.485168417,25799.23897,,1999.163296,2.802327615,
430.084944,0.611428578,0.058928572,203.2851372,212.6672535,204.5351048,219.0675678,192.1792405,0.043214286,,3.087463116,,0.775791151,0.818584072,0.0,,26.63333321,8.73333327,4.71999979,,1.027507956,17.96666718,280024.1654,1.467195402,24320.08411,,1701.082424,2.41510084,
430.8745438,0.597142858,0.058285714,214.3781656,228.2196528,235.8259684,250.1398811,216.6807067,0.042071428,,1.286726584,,0.7365177,0.773023042,0.0,,26.63333384,8.899999936,4.659999847,,1.002374515,17.09999975,281794.8359,1.44641149,26499.73315,,1637.02494,2.548677825,
428.4857325,0.666153848,0.061461539,204.0877012,216.5686099,229.2531007,243.8665307,209.544831,0.050461538,,1.239264687,,0.76593291,0.786266324,0.0,,27.33333333,8.73333327,4.730000019,,1.040829122,16.70000013,279770.8398,1.472378433,26456.59391,,1494.674953,2.508744112,
424.4876505,0.704615382,0.061,206.8368435,219.3079421,228.0839844,247.3527781,209.9034799,0.047461539,,1.273053244,,0.731579505,0.773613845,0.0,,27.73333359,9.066666603,4.760000229,,1.028156114,17.5,277950.569,1.396572948,26122.64933,,1451.969925,2.228654697,
419.2431781,0.632500003,0.060083333,197.5656414,200.9002851,220.1328316,232.338178,198.9806633,0.049,,1.249732286,,0.737146383,0.795489185,0.0,,27.36666679,9.066666603,4.590000153,,1.035504883,17.53333346,278903.2578,1.392721459,26008.11287,,1608.554916,2.243681119,
425.9975557,0.527142855,0.056642858,177.8502363,185.2536914,202.2582868,206.953282,180.5273895,0.040285714,,1.226676216,,0.785296023,0.84005637,0.0,,27.0333341,8.96666654,4.679999828,,1.079144609,18.56666692,285857.0703,1.447648307,26498.88786,,1693.96493,2.817193373,
435.2927323,0.684200009,0.061266667,182.9478626,197.1964111,223.8302415,236.9069074,197.6366959,0.04952,,1.252997582,,0.746821145,0.781280264,0.0,,27.13333384,9.0,4.699999809,,1.066616923,17.53333282,286592.5339,1.445679148,26995.60221,,1779.374912,2.834143418,
427.8858726,0.740769226,0.064307694,221.526769,238.6796792,256.2823461,274.6577587,231.5013129,0.055461538,,1.247266069,,0.732915424,0.749517108,0.0,,27.5,8.866666476,4.710000038,,1.159331145,17.43333371,284787.7578,1.496358658,27780.17537,,1480.43993,2.408955162,
434.3572817,0.700376919,0.062392308,217.7389088,231.4527334,238.2761987,260.8796164,221.5247892,0.056776923,,2.617871672,,0.740454639,0.782467723,0.0,,27.36666743,8.933333397,4.739999771,,1.307944313,17.16666667,284550.4349,1.494370863,26621.23486,,1622.789921,2.540370407,
425.4121885,0.672778577,0.062385714,207.6615156,223.0725962,232.8284092,258.1946704,215.524264,0.057564286,,2.409354985,,0.730824386,0.792892528,0.0,,27.5,8.799999873,4.639999866,,1.319547653,17.69999949,281132.6445,1.51474832,26993.82983,,1665.494923,2.573619634,
422.1634648,0.668530762,0.062653847,199.3296159,212.7945843,225.8572604,257.8659941,209.9387741,0.056992307,,3.925269733,,0.727162423,0.777766394,0.0,,26.625,6.824999809,4.75,,1.33547612,13.4749999,281525.2044,1.513852378,26940.70125,,1565.849922,2.535410982,
426.5156049,0.656923079,0.059307692,211.3195178,223.2390753,241.5004438,267.4316616,220.7225348,0.046923077,,1.2186565,,0.719245496,0.769170478,0.0,,27.53333346,8.899999936,4.690000057,,1.179173549,17.36666679,283257.569,1.453001286,26907.20516,,1637.024921,2.486921187,
421.1688581,0.764569218,0.063946155,199.6023668,216.2011375,226.4086774,259.1740913,212.0344594,0.055076923,,1.12212654,,0.74998755,0.809437409,0.0,,27.63333384,8.666666667,4.679999828,,1.248995329,17.29999987,285501.3529,1.442787369,26997.45109,,1665.49493,2.598449518,
421.2331088,0.668571434,0.064714286,197.5522569,212.8241132,218.0692139,248.7586314,204.41421,0.051071429,,1.096300259,,0.815859117,0.855482196,0.0,,27.79999924,8.933333397,4.690000057,,1.315352673,18.26666641,286097.0013,1.425090974,26836.11646,,1679.729904,2.607527944,
427.0286095,0.561492308,0.056884615,166.6586043,181.4059474,186.771265,218.268453,176.9262257,0.041623077,,2.169946663,,0.926530115,0.947289472,0.0,,27.23333359,8.799999873,4.699999809,,1.19912831,17.66666667,284843.9206,1.38190347,27370.26318,,1793.609913,2.686082971,
430.0328245,0.525433334,0.056816667,179.261954,194.6348712,205.4613177,235.9284096,189.8660208,0.039791667,,1.033326099,,0.73077742,0.704374959,0.0,,27.69999949,8.833333015,4.78000021,,1.118565912,18.23333359,283292.9792,1.336662258,28334.09798,,1480.439941,2.620306233,
