Количество чугуна (т),Удельный расход кокса (кг/т),Расход холодного дутья (м³/ч),t горячего дутья (°С),Расход природного газа (м³/ч),t природного газа (°С),Содержание кислорода в дутье (%),Расход пара на увлажнение (т/ч),Перепад давлений общий (ат),t чугуна на выпуске (лётка 1) (°С),t чугуна на выпуске (лётка 2) (°С),Давление колошникового газа (ат),Перепад давлений нижний (ат),Перепад давлений верхний (ат),Выход колошникового газа (м³/ч),Положение клапана малый снорт (%),t колошникового газа 1 (°С),t колошникового газа 2 (°С),t колошникового газа 3 (°С),t колошникового газа 4 (°С),t колошникового газа в пылеуловителе (°С),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м),CO в колошниковом газе (%),CO₂ в колошниковом газе (%),H₂ в колошниковом газе (%),t периферийных газов 1 (°С),t периферийных газов 2 (°С),t периферийных газов 3 (°С),t периферийных газов 4 (°С),t периферийных газов 5 (°С),t периферийных газов 6 (°С),Уровень засыпи (север) (м),Уровень засыпи (юг) (м),N₂ в колошниковом газе (%),Шлак,Чугун.Cr,Чугун.Mn,Чугун.P,Чугун.S,Чугун.Si,Чугун.Ti,Чугун.V,Чугун.C,Шлак.Al₂O₃,Шлак.CaO,Шлак.FeO,Шлак.Ko,Шлак.MgO,Шлак.MnO,Шлак.NaO,Шлак.S,Шлак.SiO₂,Шлак.TiO₂,Бар М10,Бар М25,Влага,Зола,Кокс +80 мм,Кокс -25 мм,Кокс 40-25 мм,Кокс 60-40 мм,Кокс 80-60 мм,Летучие,Сера К,Углерод,CRI,CSR,Fe,FeO,S,SiO₂,CaO,MgO,Al₂O₃,TiO₂,Osn,P,Zn,Cr,MnO,O₂ в горячем дутье,Доля агломерата,Колошниковый газ (CO₂),Колошниковый газ (CO),Колошниковый газ (H₂)
4958.481,431.3009543,223925.2285,1114.185979,20377.26172,23.50150879,27.04020135,1.504413338,1.44880335,1424.125285,1465.375514,1.298110475,1.261545887,0.189927995,340047.8008,4.60961542,140.7353694,147.7781213,147.9502958,126.9198046,139.2753627,0.65483396,0.829109547,25.03227766,21.66781513,7.214008411,403.8744672,361.1566086,328.1912893,204.9229298,251.8526052,351.9340312,0.832043596,0.634774759,45.40293566,1563.269917,0.029330769,0.265238462,0.062892308,0.016992308,0.880869228,0.079384616,0.094361538,4.699999809,11.48166688,37.74833298,0.268333336,1.00183333,8.071666718,0.252500003,1.171166678,0.745166669,38.10166677,0.786166678,9.249999762,86.47500038,3.349999964,12.7249999,31.84999943,1.324999958,2.925000012,23.4749999,40.42499924,1.449999988,0.5,83.05000305,32.59999847,49.20000076,54.6325189,10.75062034,0.060184211,6.643139079,11.61250001,2.113947354,1.700056391,0.233101504,1.748511284,0.026159775,0.041296993,0.025090226,0.312537598,27.79999987,0.642,19.36666679,25.19999949,8.0
5049.907,425.9369436,223306.4349,1111.993515,20380.60938,24.49499989,26.97142402,0.699314966,1.426112846,1410.1404,1440.972046,1.297154397,1.254505197,0.174829284,348383.4857,3.947294841,129.7446922,140.7226677,143.0390905,116.728275,132.2217375,0.67970028,0.921099069,24.95921469,21.77965482,7.162480871,357.8175316,346.7283618,289.8603541,187.804348,268.7070223,354.4822235,0.89838096,0.663007118,45.41225863,1709.369911,0.028746667,0.261680001,0.060706666,0.0179,0.77925334,0.072033333,0.091260001,4.730000019,11.32166672,38.14333407,0.264833334,0.917833328,8.290000121,0.23716667,1.093833327,0.739166677,38.10666593,0.772000005,9.224999905,86.54999924,3.675000012,12.70000005,28.45000029,1.324999958,3.399999976,22.04999971,44.77499962,1.474999994,0.5,83.73999786,32.70000076,49.20000076,54.67624981,10.71645829,0.0595,6.709666675,11.56043744,2.139520822,1.675916672,0.242958332,1.723243757,0.026266667,0.042877084,0.0262875,0.314979168,27.89999962,0.652,19.5,25.5,7.699999968
5054.107,434.0217206,221604.3906,1123.202443,20421.41683,16.84518985,27.13499093,0.251680467,1.462600688,1404.047363,1457.204625,1.293713664,1.239929979,0.225546295,358083.6276,5.209572093,121.6551676,127.9488233,130.2199974,106.894441,118.772735,0.664638999,0.864352482,24.82147423,22.19440842,6.953739583,345.1574059,299.8432248,254.0999158,173.9282703,233.0184561,315.7402852,0.859684485,0.636471875,45.27259207,1621.70993,0.034200001,0.249466665,0.0556,0.018533333,0.724533331,0.060800001,0.083133333,4.699999809,10.91800003,38.5,0.244399998,0.879400003,7.742000008,0.242399997,1.052799988,0.728400004,38.67800064,0.763,9.550000191,86.35000038,3.675000012,12.77499986,28.42500019,1.274999976,3.674999952,22.64999962,43.97500038,1.424999982,0.5,83.88999939,33.20000076,48.20000076,54.63208341,11.10708332,0.060320834,6.727145848,11.45106252,2.100770821,1.665666663,0.241249998,1.702162502,0.026202084,0.040516667,0.0258,0.315333336,27.90000025,0.674,20.26666641,24.79999987,7.300000032
5006.999,430.8063826,218368.0293,1118.095113,20401.80306,14.29356945,27.49592408,0.603646756,1.464237173,1410.879089,1481.390974,1.289951131,1.254260878,0.212979612,357112.2096,5.248764488,127.300168,134.9300067,137.720712,114.8737971,124.6585379,0.731797102,0.957031498,24.83251508,22.0949924,6.972267151,359.6333249,292.2715899,251.7027391,181.0426254,250.7486394,329.5984001,0.931458508,0.726278263,45.36387666,1680.149918,0.034142858,0.254071427,0.056571428,0.019857143,0.77207143,0.064857143,0.084428573,4.610000134,10.66499996,37.96166674,0.287500001,1.061499993,7.850000143,0.265166668,1.095500012,0.688500007,38.72833252,0.775166661,9.674999714,86.15000153,3.75000006,12.75000024,29.8499999,1.299999982,3.24999994,22.10000038,43.5,1.5,0.50999999,83.41999817,33.59999847,47.40000153,54.6542483,10.60470584,0.064988563,6.711013075,11.57645424,2.062843126,1.685081686,0.258316989,1.725253262,0.025800654,0.041053922,0.026870915,0.315915034,27.86666616,0.675,19.79999987,24.90000025,7.600000064
4919.703,431.5114075,217801.3229,1120.28389,20329.70614,13.70246593,27.54890323,0.940280317,1.432598367,1405.38923,1438.711294,1.289834907,1.238994802,0.196168982,358374.9896,4.460193886,136.0875114,144.2307885,144.7441292,121.3104547,132.2890685,0.665424076,0.855739755,24.95256233,21.86107175,7.215562363,369.5214043,319.0712802,276.4856517,197.056921,245.4605306,317.5771408,0.850622276,0.654899592,45.23903004,1665.539913,0.034214286,0.257285714,0.059500001,0.018214285,0.784285716,0.068999999,0.088785714,4.590000153,11.01666689,38.06833331,0.249666666,0.979999999,8.133333365,0.254666664,1.043166667,0.718166669,38.66500092,0.789166669,9.525000095,86.37500191,3.74999994,12.70000005,31.62499952,1.274999976,3.449999988,20.75,42.89999962,1.5,0.49000001,83.83000183,33.29999924,48.0,54.85333326,10.69094442,0.058566667,6.697111095,11.3013334,2.105222219,1.654000009,0.258111108,1.688099995,0.026638889,0.040766667,0.028372222,0.315500001,27.43333308,0.675,19.90000025,24.59999975,7.866666794
4977.436,432.5962403,217036.8008,1121.305415,20456.91284,11.97629456,27.55657021,0.249486668,1.415390044,1397.950608,1437.54234,1.286491558,1.238402789,0.179612849,358475.6719,3.098063462,134.8442488,142.8681513,140.947326,118.294926,129.4775432,0.641405438,0.849622741,25.13417602,21.80939333,6.984034439,374.9658063,316.975975,271.4006399,185.112299,256.1724847,337.1036568,0.846267357,0.629161224,45.32973305,1460.999935,0.033461539,0.25776923,0.061230769,0.019153846,0.795615384,0.073846154,0.096846154,4.610000134,11.16600018,38.26999969,0.2646,0.946200001,7.935999966,0.252599999,1.048399985,0.730599988,38.40999908,0.804399991,9.324999809,86.52499962,3.950000048,12.75,28.87499952,1.299999952,3.524999917,22.9000001,43.39999962,1.449999988,0.479999989,82.98999786,32.79999924,48.90000153,54.84342052,10.66520469,0.059741228,6.676739741,11.27818708,2.119956128,1.6521345,0.255540932,1.689428365,0.025783626,0.041748538,0.027998538,0.313918133,28.06666692,0.649,19.33333333,24.76666641,8.0
4983.404,433.7964415,219479.0905,1123.103216,20499.79484,13.1408091,27.79166563,0.293400812,1.39180395,1394.039591,1476.639982,1.291075721,1.21802189,0.176489638,363525.0651,0.713814111,140.7603925,152.9954459,148.0415719,127.5681505,136.8164469,0.851472435,1.083928754,25.42850407,21.55804316,7.146884104,360.8025169,309.3239606,273.7666957,193.614912,259.9607436,324.7927386,1.064892111,0.835249079,45.11790768,1650.929939,0.034933334,0.263266667,0.058733333,0.018466666,0.686799999,0.068866666,0.104333334,4.710000038,11.60000006,38.02666664,0.253166666,0.923333337,8.24333334,0.266333334,1.089666665,0.747166663,37.90833346,0.874500006,9.349999905,86.45000076,3.824999988,12.79999995,30.72500038,1.25,3.824999988,20.42500019,43.75000095,1.474999994,0.519999981,83.47000122,32.90000153,48.70000076,54.93807181,11.4428921,0.052754902,6.68831697,11.2277288,2.069084929,1.680947714,0.263071897,1.678684641,0.025369281,0.04207353,0.027362745,0.312467322,27.73333359,0.634,19.36666679,25.03333346,8.066666762
4945.246,438.6461594,220373.5098,1123.943436,20220.70524,16.06084887,27.61733087,0.6346469,1.387706017,1403.074768,1490.175911,1.276776751,1.22701853,0.164002894,364804.526,6.106739899,142.9742619,152.8404083,149.5964934,125.7043756,138.9666449,0.842157637,1.04134988,25.36228402,21.43675033,7.256256223,370.6404152,328.680481,306.711202,203.4437339,261.9329592,327.2819748,1.063231943,0.785009948,45.21279716,1519.43993,0.034092857,0.260071428,0.059821428,0.018835714,0.749778573,0.075799999,0.106742858,4.579999924,11.78166676,37.3799998,0.243333335,1.013999989,8.226666451,0.284833329,1.200666666,0.720166673,38.00500043,0.921166668,9.449999809,86.67499924,4.049999893,12.7750001,31.90000057,1.274999976,3.224999964,20.39999962,43.19999981,1.5,0.479999989,83.66999817,33.20000076,48.20000076,54.70676693,11.39539467,0.054244361,6.793139124,11.39657894,2.144342092,1.704699253,0.260112782,1.678214276,0.026345865,0.042154135,0.026552632,0.320150377,28.16666667,0.633,19.16666667,25.40000025,8.166666667
5138.679,433.7118368,224716.8203,1119.701385,20200.21908,20.15669195,27.27265676,0.598709727,1.418408558,1400.840576,1489.2863,1.292406614,1.245953704,0.175922457,370674.3242,0.711312601,137.289732,144.9115613,145.5638173,120.39615,136.8115972,0.663696294,0.882318397,25.30926728,21.57249967,7.094070375,349.983326,309.4161352,273.2850075,187.9598637,265.7997074,337.5099627,0.883949012,0.625131945,45.28227917,1475.609921,0.035461538,0.248153847,0.056076924,0.021307692,0.639923082,0.062692308,0.103307692,4.619999886,11.90500005,37.19000053,0.263166666,0.961666663,8.176666578,0.281000003,1.135333339,0.709833334,38.07999929,0.948666652,9.325000048,86.42500114,4.175000012,12.82500005,30.92500019,1.299999952,3.274999976,22.87499952,41.62499905,1.474999994,0.469999999,83.22000122,32.90000153,48.79999924,54.7823529,11.00794125,0.055529412,6.705294104,11.47911767,2.096764677,1.667647064,0.259117644,1.712205883,0.025882353,0.042352942,0.028558824,0.310000002,27.46666654,0.617,19.16666603,24.66666603,7.833333492
5123.17,430.8032437,222591.7513,1121.090658,20382.05184,17.22530254,27.53902205,1.015348191,1.421212311,1406.865134,1497.987864,1.288883666,1.254270896,0.169933814,352096.612,2.760036254,135.925017,148.9120572,145.4425659,121.7175694,136.3912926,0.672787661,0.899388134,25.60508204,21.47871844,7.29438893,352.3586871,324.5785955,273.1971035,175.8294977,259.4452248,326.5469093,0.893644882,0.641301903,44.98411115,1797.029907,0.03476,0.281233331,0.061473333,0.0166,0.723300004,0.084253334,0.11668,4.650000095,12.20833333,37.46833293,0.235166666,0.98666666,8.318333308,0.2735,1.238833328,0.721833328,37.51166662,0.970333328,9.375,86.55000114,3.449999988,12.79999995,31.2249999,1.324999958,3.449999988,22.17500019,41.82499981,1.474999994,0.49000001,83.76000214,32.90000153,48.59999847,54.85611091,10.63250002,0.057961111,6.626499968,11.30927769,2.102388906,1.722611117,0.257499998,1.707072225,0.026400001,0.040105556,0.024988889,0.316833334,27.83333333,0.603,19.83333333,25.43333308,7.966666698
5115.952,432.3154459,221432.0924,1122.846675,20459.73763,13.05012584,27.79903507,1.003578231,1.389910872,1414.43983,1441.976459,1.289300243,1.229307304,0.163446761,338972.1393,0.525840215,146.8790474,157.3378277,151.0003579,131.1261733,142.6963094,0.807302023,0.999115847,25.722615,21.53547557,7.260619541,388.9197795,344.7123922,295.9657122,203.8801994,284.6579088,341.9507078,1.023402837,0.737091887,44.93236987,1709.369904,0.0311,0.272149995,0.059707143,0.021942857,0.658371427,0.071028572,0.110764286,4.639999866,12.3700002,37.00000064,0.246666665,0.968000005,8.313333511,0.294000005,1.224166671,0.734499991,37.79833285,0.978833328,9.325000048,86.52500153,3.725000024,12.72500014,30.14999962,1.299999952,3.574999988,23.67499971,41.29999924,1.399999976,0.449999988,83.16000366,32.59999847,49.20000076,54.81527742,11.19166666,0.05811111,6.690000044,11.3173612,2.053333316,1.68305553,0.273749999,1.691708336,0.026777778,0.042888889,0.027388889,0.311666666,27.96666718,0.612,20.20000013,24.73333359,8.433333397
4833.902,452.7568492,220723.8464,1124.423864,19502.26843,12.98486169,27.13353117,0.288724001,1.431634252,1408.579285,1458.084198,1.285179401,1.260003467,0.174736113,336571.6615,3.154570447,149.7368641,157.9857299,157.5363592,133.1718814,145.4947049,0.658440101,0.865357287,25.70836393,21.35842411,5.549427966,436.0309652,355.490064,285.3175208,199.5144157,310.9292488,391.6515579,0.860141605,0.630738076,46.83952808,1344.119949,0.034492857,0.283228573,0.061864287,0.0194,0.685335709,0.077178572,0.113307143,4.730000019,12.4733332,36.97833316,0.243666661,0.929833323,8.526666641,0.297500004,1.236166676,0.725166659,37.7166659,0.996833334,9.150000095,86.64999962,3.875,12.625,28.27499962,1.324999958,3.62499994,23.37499952,43.39999962,1.424999982,0.49000001,83.83999634,32.40000153,49.70000076,54.83529394,11.3794117,0.054529412,6.719411766,11.24764712,2.138823551,1.704705876,0.251764707,1.674176469,0.026176471,0.043529412,0.028058824,0.315882357,27.79999987,0.594,19.5,25.16666667,8.366666476
5024.7,440.0021856,221373.9785,1126.30363,20499.73535,13.68642604,27.85228459,1.214619115,1.454434857,1420.772029,1465.030991,1.289912929,1.288613771,0.168621174,339451.0911,1.299002024,141.9091768,145.2856998,147.8462296,128.4800819,138.8987732,0.65973072,0.85360688,26.20246498,21.18249194,6.848558744,416.128053,282.9311473,229.8088862,184.0640418,321.9460627,448.0342051,0.859197386,0.619598843,45.21379344,1490.219948,0.032185714,0.298914288,0.063792858,0.017757143,0.771328568,0.089857143,0.116342857,4.670000076,13.0250001,36.7083327,0.245999999,0.934666663,8.785000006,0.268833334,1.313666662,0.764666667,36.99333382,0.97483333,9.200000048,86.70000076,3.574999988,12.75,29.04999971,1.349999964,3.825000048,22.4749999,43.30000114,1.399999976,0.5,83.40000153,32.40000153,49.59999847,54.60083342,10.83374995,0.056275001,6.796583335,11.4829167,2.172666693,1.729249993,0.259083335,1.689491678,0.026858334,0.041983334,0.024325,0.318750005,27.83333333,0.571,19.13333384,25.26666641,8.133333206
5070.618,440.0366001,224136.3281,1121.858531,20452.6084,15.442952,27.48612094,0.598815477,1.429576909,1395.283366,1448.501648,1.296093841,1.272724042,0.159842892,340557.5534,1.435665602,140.7508643,146.2346681,144.5154991,124.3892043,135.7234319,0.66883224,0.901920689,25.6633447,21.2411495,7.163124979,405.9408747,285.6212406,225.0393442,177.0624943,301.7448921,449.4638354,0.902250667,0.632549318,45.34723727,1592.489929,0.0324,0.288814285,0.060157143,0.017742857,0.68640714,0.081692856,0.120728572,4.800000191,12.66833337,36.83333333,0.239499996,0.982500007,8.541666508,0.277833338,1.327166657,0.733166655,37.3333327,0.997166663,9.225000143,86.80000114,3.299999952,12.87499976,27.80000019,1.324999988,3.649999917,24.125,43.09999943,1.449999988,0.469999999,83.27999878,32.59999847,49.29999924,54.49777802,11.00411113,0.054027778,6.808611131,11.63188891,2.160222226,1.724888888,0.251999999,1.708566649,0.02615,0.042716667,0.024305556,0.320000005,27.83333333,0.611,18.96666654,25.83333333,7.900000095
5001.434,442.3861752,223929.6393,1119.599701,19418.12109,18.27503081,27.05609123,0.689465107,1.418276037,1423.565902,1469.66866,1.296482806,1.24744155,0.17414815,337627.1497,2.414558842,132.7536014,136.445769,140.9980183,116.2111111,127.830162,0.663376272,0.910449939,25.27467203,21.1780285,6.88456291,394.4266739,250.7219982,213.4979426,169.2875538,267.8413569,394.1213061,0.888258857,0.632068276,46.04768705,1577.879929,0.029523077,0.269423077,0.05756923,0.018253846,0.68493847,0.0681,0.0984,4.760000229,11.50833337,37.66000048,0.244999997,0.926500003,8.150000095,0.260666666,1.171000004,0.715000004,38.18666649,0.845999996,9.0,86.90000153,4.050000072,12.8499999,27.92499971,1.299999952,3.875,24.0250001,42.875,1.424999982,0.460000008,83.30000305,32.09999847,50.20000076,54.49444464,10.87166672,0.055388889,6.887499981,11.61638888,2.135555559,1.724444462,0.259722222,1.686805556,0.026305556,0.046305556,0.028305556,0.31277778,27.70000013,0.674,19.29999924,25.29999987,7.933333556
3780.678,450.3712527,190360.1746,1067.700096,14719.27862,21.60819491,24.79419653,1.387741693,1.125818851,1395.283366,1465.193158,1.053408724,1.002087961,0.1265625,295609.7376,19.21389307,168.9146134,174.1056906,165.127533,153.0105906,145.6422695,1.306780721,1.514821184,23.71289309,20.58649254,6.202514554,475.1969668,335.5945574,300.8434671,238.1743374,299.6235212,449.1254718,1.537375515,1.211168684,48.84655539,1402.55994,0.029276923,0.259553845,0.058046154,0.020007692,0.691684611,0.058230769,0.08506923,4.75,10.97599983,38.1859993,0.234799996,0.912600005,7.807999897,0.249199995,1.1074,0.71680001,38.71999969,0.795400012,9.200000048,86.75000191,3.599999964,12.75,26.7249999,1.274999976,3.900000036,24.3499999,43.75,1.449999988,0.449999988,83.41000366,32.5,49.40000153,54.43151245,10.8601401,0.055296919,6.881932763,11.56591032,2.13861345,1.740910354,0.256694676,1.680833347,0.025946779,0.043507003,0.024992997,0.314019609,27.25,0.674,18.85000038,25.14999962,7.999999762
5016.684,436.1368545,220939.8177,1079.441635,20448.63224,20.83713738,27.72157319,1.969693298,1.455385427,1395.283366,1474.060104,1.291358098,1.284906819,0.173626738,327409.8919,7.748891972,136.7418035,146.4894005,146.8747171,122.380991,134.7985919,0.663734426,0.895629225,25.02807577,21.86762683,7.955200871,427.4020551,343.5586395,296.6049016,211.0705331,316.9198062,493.3782298,0.876608156,0.611330263,44.50951449,1650.929916,0.030114286,0.271257145,0.060335715,0.015942857,0.718421429,0.066464286,0.093471429,4.699999809,10.82399998,38.79800034,0.268199995,0.936399996,7.850000095,0.246200004,1.027799988,0.714600003,38.04599991,0.76559999,9.025000095,86.67499733,4.400000095,12.70000005,28.82499981,1.299999952,4.0,23.9749999,41.89999866,1.399999976,0.49000001,83.80999756,32.09999847,50.29999924,54.4857145,10.45535718,0.059714286,6.812142866,11.62142856,2.109285712,1.73107143,0.255357142,1.706214275,0.025,0.041785715,0.025107143,0.314642859,27.9666659,0.659,20.16666603,24.96666654,8.433333397
5077.438,433.3172041,222597.1725,1118.583781,19983.87378,16.9604489,27.42075547,0.407171142,1.413842057,1395.283366,1478.609718,1.286086977,1.257877578,0.158619472,326758.7109,5.723961208,124.4373083,129.589523,132.8293155,110.8550253,119.5725571,0.680177639,0.94063918,25.36542209,21.79913759,7.336163918,431.0223783,297.7563203,247.0075048,190.8093967,325.5701345,445.0482814,0.925454793,0.632862402,44.88218133,1490.219934,0.029428572,0.271942856,0.057635714,0.016592857,0.702021433,0.068850001,0.101121429,4.730000019,11.12999996,38.55333328,0.213000002,0.975999981,8.033333381,0.231166666,1.106833319,0.721499999,38.08000056,0.778500001,9.125,86.57499886,3.649999976,12.70000005,28.20000029,1.37499997,3.899999917,23.625,42.90000057,1.449999988,0.469999999,83.79000092,32.40000153,49.70000076,54.6566174,10.70294118,0.056754902,6.809607848,11.52799021,2.081813694,1.684313725,0.255612745,1.693617645,0.025651961,0.04069853,0.026828432,0.310171572,28.20000013,0.635,15.125,25.19999949,6.000000119
5053.66,436.8165941,222971.6979,1124.410243,20214.50521,18.81545281,27.50820335,0.291200484,1.396285291,1409.777337,1419.65271,1.280113434,1.240387748,0.158682873,326363.2057,7.223982751,124.9200996,125.5646413,131.8049548,113.1452424,121.0242624,0.718388592,0.94998946,25.73423139,21.48509558,7.398237288,418.8234266,253.4829458,227.0172316,185.9001211,323.9959475,477.0582581,0.938752197,0.655185354,44.7629482,1840.859905,0.032466667,0.264333336,0.0582,0.021933333,0.78186667,0.061266666,0.095333333,4.739999771,11.04333337,37.38333384,0.26683333,1.052833339,8.009999911,0.293333332,1.127500008,0.679500004,38.59333293,0.839333336,9.000000238,86.59999847,3.825000048,12.62500024,29.875,1.299999952,3.825000048,24.1500001,40.85000038,1.424999982,0.449999988,83.73999786,32.09999847,50.29999924,54.50947688,10.85859481,0.061114379,6.878888881,11.64864384,2.097058798,1.707826783,0.25859477,1.693895421,0.026027778,0.042625817,0.030124183,0.305866016,27.86666679,0.63,19.76666705,24.96666654,8.033333302
5023.461,450.4559243,227043.4785,1122.96579,20500.20256,21.58004602,27.48790503,0.333261312,1.406598374,1420.772029,1473.723466,1.290727193,1.244139463,0.165311923,334515.6315,0.800971009,129.0107657,137.7166217,141.0462322,117.0004956,127.8758364,0.758825928,1.009106308,25.87444894,21.30163201,7.666358133,358.9258715,264.4424146,233.3437824,195.9233106,278.6711998,378.8637657,0.985403987,0.701806943,44.51463032,1636.319912,0.029707143,0.282464287,0.056357142,0.01995,0.595542857,0.062221429,0.1024,4.619999886,11.73999993,38.14999962,0.222333334,0.867000014,8.355000019,0.294166664,1.077499966,0.727166673,38.09833399,0.879166673,9.050000191,86.52499962,3.774999976,12.79999971,27.62500048,1.224999994,3.600000024,24.9749999,42.60000038,1.399999976,0.449999988,83.52999878,32.09999847,50.20000076,54.14761897,11.27142847,0.069547619,7.018809546,11.96595244,2.139047617,1.75571428,0.242857142,1.705809531,0.026690477,0.045976191,0.025571428,0.326904764,28.09999975,0.619,19.63333384,25.10000038,8.300000191
4973.159,444.4674266,225605.1992,1122.513214,20486.53556,23.15487281,27.40512975,0.797823208,1.399838462,1423.565902,1452.640401,1.288030545,1.240510176,0.162075209,331623.6185,1.997830458,130.8561875,138.8661585,139.1516498,115.7984368,128.8811064,0.787850454,1.008325624,25.84827391,21.33184719,7.717728595,391.6470146,260.6853472,239.8379097,177.2076028,260.8190206,324.3708229,0.991001546,0.715821341,44.52985144,1723.979919,0.0326,0.284085719,0.056171428,0.020321429,0.652435711,0.060528572,0.109671429,4.829999924,11.81833331,37.8149999,0.204833331,0.943666677,8.339999994,0.280500002,1.167499999,0.721833338,37.89000003,0.868833333,9.200000048,86.32500267,3.699999988,12.79999995,27.04999971,1.399999976,3.824999988,25.27499962,42.44999981,1.399999976,0.479999989,83.55000305,32.40000153,49.59999847,54.36242699,10.89561403,0.062497077,6.926301189,11.80138881,2.081125737,1.737836269,0.248991225,1.704152023,0.026118422,0.04254386,0.027625731,0.310921058,27.83333333,0.606,19.20000013,25.19999949,8.066666762
5074.914,445.3153143,229967.8672,1123.630788,20500.41634,22.11824115,27.1948398,0.498169069,1.404585049,1421.91285,1448.807658,1.295711637,1.240639473,0.166361113,336502.1497,3.342431424,134.984779,139.0052732,141.4896822,115.3177039,129.9219373,0.721569441,0.953038822,26.04373082,21.19506145,7.547894041,418.8507347,245.8336506,236.7338587,183.1139533,263.8574467,365.9161148,0.940073604,0.666121001,44.71507374,1563.26992,0.032064286,0.273178573,0.058235715,0.0214,0.674092855,0.062121429,0.10657143,4.760000229,11.95166683,37.01166598,0.247166663,0.995333334,8.451666673,0.297500004,1.208499988,0.70599999,38.23499997,0.889500002,9.150000095,86.5,3.775000036,12.625,28.0,1.375,3.900000036,24.625,42.10000134,1.424999982,0.469999999,84.0,32.29999924,49.79999924,54.56776336,11.32069078,0.057195724,6.900953938,11.62458876,2.034950631,1.737055917,0.240164472,1.685069085,0.027052632,0.039736842,0.026595395,0.315098686,27.86666616,0.605,19.19999949,25.56666692,8.100000064
5055.544,438.8321393,228690.3919,1119.932938,20429.74292,22.07280763,27.20442168,1.423428775,1.42525578,1424.789193,1442.358455,1.293219735,1.256087388,0.172043982,336316.2474,3.46093973,141.028896,149.3952208,146.5738815,121.0204716,139.2245525,0.654362731,0.884197389,25.89276958,21.36470381,7.652281006,463.4605382,329.1784465,296.6560758,210.0825214,290.6531041,470.2905006,0.86719195,0.599832466,44.57738876,1490.219936,0.032214285,0.297614285,0.0611,0.016307143,0.710571421,0.079085714,0.114764286,4.880000114,12.20333322,37.67666626,0.220166666,0.973833332,8.268333276,0.27183333,1.246499995,0.715333333,37.66166687,0.900833329,9.299999873,86.5,3.633333365,12.76666673,29.66666603,1.233333349,3.266666571,22.73333295,43.09999975,1.399999976,0.460000008,83.34999847,32.59999847,49.29999924,54.51808871,11.46760288,0.057508824,6.817426485,11.6491912,2.024382332,1.755573524,0.241411762,1.709282354,0.026507354,0.03992353,0.026276471,0.31586765,27.83333333,0.633,19.26666705,24.96666718,8.099999905
4986.953,443.4360897,226769.5911,1123.309001,20472.24862,22.88037594,27.17795881,0.966719306,1.430483108,1421.978106,1445.521259,1.286660224,1.239292264,0.194073782,333268.2031,4.407307982,140.2101119,146.7961222,145.5329666,125.902022,139.363636,0.711452534,0.921406264,25.94242636,21.37384478,7.582489232,430.8787041,305.8546963,271.8328997,189.0471725,285.7644806,450.5730985,0.890644593,0.655003686,44.58590031,1607.099926,0.035228571,0.289007146,0.0561,0.017064286,0.644785711,0.068371429,0.104907143,4.650000095,11.99799976,37.33199921,0.247999999,1.059200001,8.223999977,0.307199997,1.278599977,0.702999997,37.72999954,0.916399992,9.26666673,86.46666718,3.366666635,12.86666648,33.33333333,1.299999952,2.966666619,20.76666641,41.63333384,1.399999976,0.469999999,83.54000092,32.5,49.40000153,54.43514672,11.47794109,0.058883824,6.965749957,11.68823532,2.078779393,1.733352954,0.247970587,1.678416186,0.026882354,0.040910294,0.027807353,0.317691178,26.90000025,0.634,19.96666718,25.16666667,8.23333327
4988.427,452.5792181,227866.7741,1123.896612,20429.78304,24.55602376,27.27821835,0.386157872,1.43041494,1401.473153,1432.26886,1.29530856,1.243384262,0.190432293,334894.8203,1.230244795,136.6416655,147.5264765,145.8418547,121.8789241,136.6041784,0.6612809,0.87107494,25.92326244,21.48573573,7.508785625,366.8110097,299.6026192,264.526268,186.7609285,259.298015,340.5818456,0.856677428,0.606380555,44.5900898,1607.099926,0.036326666,0.285966669,0.057573333,0.020586667,0.61989334,0.060713333,0.102446666,4.690000057,11.99500004,37.53666623,0.274833336,1.049666673,8.160000165,0.308000003,1.203500003,0.712500006,37.69499969,0.937333335,9.299999952,86.32500076,3.700000048,12.67500019,40.05000019,1.299999952,3.100000024,17.57500029,37.97500038,1.399999976,0.460000008,84.0,32.59999847,49.29999924,54.43767492,11.0682773,0.059780112,6.899831917,11.76501399,2.069299692,1.691274514,0.255896355,1.706246504,0.026355743,0.039012606,0.029495799,0.311932779,27.96666654,0.633,19.5,24.93333308,8.033333619
