Количество чугуна (т),Перепад давлений общий (ат),Перепад давлений нижний (ат),Расход природного газа (м³/ч),Расход холодного дутья (м³/ч),Выход колошникового газа (м³/ч),Колошниковый газ (H₂),O₂ в горячем дутье,t колошникового газа 2 (°С),t колошникового газа 1 (°С),Уровень засыпи (север) (м),t периферийных газов 5 (°С),t колошникового газа 4 (°С),t колошникового газа 3 (°С),Уровень засыпи (запад) (м),Уровень засыпи (восток) (м)
5085.865,1.464332749,1.266785319,21496.71826,216260.7148,326289.9896,8.5,27.50000064,140.8755531,137.6482366,0.931467302,219.8097566,132.7378511,139.8176111,0.770366726,0.911934428
5200.795,1.535596639,1.34348322,21034.25326,215390.1432,330463.5938,8.666666667,27.93333308,142.3007326,142.1849464,0.931661737,269.1653347,135.5129073,143.6011887,0.773989692,0.902773142
5297.762,1.518740416,1.32563445,20957.11466,215673.1204,334719.0846,8.300000191,28.13333384,134.7723357,129.1261292,1.057228992,407.0024935,131.7617098,137.9137033,0.856736871,1.036157178
5324.102,1.461352448,1.277292808,21140.49146,218622.6243,332915.9049,8.066666921,27.63333321,125.2221276,120.5066713,1.039307517,357.7230237,122.7041763,126.2101682,0.847114635,1.010843165
5083.876,1.464429403,1.276142354,20664.49768,219475.3418,330257.401,7.966666857,28.03333346,141.3372997,133.2935378,0.930792419,279.0841592,135.1967999,143.8157438,0.762168805,0.952019853
5198.583,1.469242101,1.29188859,21006.48307,218006.6934,333596.4727,7.700000127,26.96666654,142.7900581,140.1562513,0.959132617,275.4263198,136.8263804,141.9460732,0.809773246,0.922813495
5014.083,1.479940404,1.309179395,21467.17106,218383.5723,335957.25,7.933333397,27.73333359,134.5012293,130.6179196,1.040944089,242.9387004,127.6968473,131.191728,0.887524476,1.024376554
5261.334,1.459725693,1.2931927,21308.72078,219396.2064,333238.9414,8.066666603,27.29999987,142.5396967,137.465655,0.961227839,200.0281728,130.4737336,134.4697472,0.826195712,0.925531362
5235.194,1.460526551,1.264499798,21380.21639,219168.8646,333146.3451,7.866666794,27.26666705,143.8320389,141.4190146,0.906900788,231.208999,136.7843904,140.9599368,0.751345105,0.87812791
5223.231,1.494344334,1.311006953,21450.8737,219634.8444,334675.1484,8.000000159,27.39999962,150.8667501,142.6884832,0.995136919,251.9517053,138.9839382,149.4128354,0.808500402,0.973888362
5135.828,1.494686335,1.30863598,21427.98047,219890.9831,332870.9193,7.866666635,27.06666692,150.4132875,145.6735163,1.052539408,239.9976368,139.9559876,146.6748613,0.89428332,1.021832009
4417.959,1.292603558,1.144629376,17415.88373,192488.0374,277825.5668,7.799999952,27.75,139.3824313,135.6041066,1.331357303,219.882473,132.518973,137.6691573,1.197783984,1.328492098
5292.682,1.517212371,1.332108214,21467.01489,221788.0273,323074.3906,8.066666762,27.5,138.2948538,133.5875966,0.906959491,235.7120202,126.664677,139.4057258,0.738958038,0.885437089
5368.468,1.509212395,1.325823491,21482.4082,222317.4193,336202.8737,8.03333346,28.13333384,136.5763143,131.8113422,0.905405146,226.022934,125.2010387,137.3758914,0.750700459,0.867004278
5367.148,1.492077475,1.304037258,21953.16781,221460.2975,337877.5417,7.966666698,28.33333333,135.4974553,129.7630151,0.950845564,245.4143632,128.4987993,137.1281265,0.778575497,0.925059373
5207.091,1.450362851,1.298366889,21286.71436,223299.6686,338893.6107,7.833333333,27.93333308,150.0610975,141.583786,1.667833559,277.1929633,143.2889303,144.2504978,1.450400521,1.621906817
5228.649,1.484188666,1.301561336,21589.61597,220229.4688,335318.6237,8.033333143,27.86666679,141.4225041,132.8987322,0.947278125,261.0608737,135.551658,144.4404666,0.762805497,0.948425338
4882.963,1.505024746,1.331534977,20853.93009,217267.7292,326620.5443,7.566666603,27.70000013,147.4470005,149.5967868,0.815894974,253.2673162,150.5452913,154.7180659,0.71617875,0.805752439
5180.754,1.489929393,1.32210879,20991.31006,217532.6185,330453.2565,7.666666667,27.5,148.5595373,140.336798,0.920170253,305.3196996,139.4903205,150.1765143,0.733519959,0.887886509
4984.932,1.485037049,1.291544547,21295.64974,213512.681,328591.3997,7.900000095,27.96666654,151.1944567,141.8078225,0.886030952,249.6634833,139.3766651,150.2988841,0.696012316,0.863098606
5063.414,1.466796413,1.272209108,21499.88957,215633.0618,326550.6497,7.966666698,27.73333295,145.8984102,144.0997715,0.855328011,238.8125451,138.0409101,150.501133,0.705158326,0.835943912
5380.053,1.527559603,1.343471656,21425.27661,219931.9434,343183.3398,8.0,27.86666616,141.2161767,136.9192508,0.900920776,238.0229492,132.2109191,142.1731291,0.737777775,0.865694267
5319.224,1.477861116,1.321949085,21170.80949,220497.7454,338385.4688,7.599999905,27.26666705,140.3375371,129.0829312,1.214857983,205.3912525,132.4098759,132.6652943,1.044263192,1.210926684
5247.852,1.522617251,1.325817153,20731.3186,218139.276,336647.6341,7.799999873,28.03333346,129.6327197,121.5215232,1.076659126,185.9759127,124.4159969,128.7575328,0.899476397,1.077937787
5220.839,1.475459506,1.280302917,20815.48096,219364.8861,331482.1419,7.666666667,27.6666673,113.607228,106.6355941,0.914679882,174.1117973,112.7943738,120.67781,0.713632512,0.909857901
5197.739,1.486084536,1.305214435,20973.08805,220521.5879,328537.987,7.866666635,27.46666654,125.1562818,122.0332804,0.856570616,184.0007769,126.9691025,138.3132776,0.696972527,0.849262727
5048.836,1.435025742,1.250215853,20606.23348,217281.8841,319587.4349,7.600000064,27.96666718,136.2036797,126.6862596,0.902444728,176.4386285,127.062822,138.9780601,0.733761753,0.875098079
5425.988,1.463689819,1.266867186,20162.77327,222476.6146,328860.6471,7.466666698,28.5,127.7475491,114.8851522,1.020261255,184.9584751,114.6773488,127.6463223,0.816214951,1.001571442
5355.576,1.49982284,1.311030552,20295.45199,223425.5638,340608.8385,7.466666698,28.0,136.0648127,122.6407318,0.976325631,199.4562276,123.1023566,137.546615,0.792932108,0.979279287
4529.092,1.308782396,1.162944447,16675.07496,198894.4997,294088.3839,7.399999936,27.86666679,129.131458,120.4882879,1.634166258,197.0229257,122.8636096,134.2260059,1.401352234,1.629331104
5384.49,1.507359962,1.326805855,20330.60295,220584.5313,339403.9141,7.399999936,28.06666629,128.4047279,118.8068577,0.923398025,213.9643173,118.1157513,135.2004229,0.736837901,0.905340505
5433.95,1.512152309,1.327850675,20432.06201,221978.4928,328413.8828,7.733333429,28.09999975,119.4400829,106.3056173,0.960932339,220.4938183,106.5016524,126.1201938,0.742400147,0.971745898
5424.579,1.521138877,1.346962969,20470.86011,225034.7383,324857.1901,7.566666603,28.26666641,118.5025311,110.7185141,0.906769591,196.9642754,113.8524214,126.8945551,0.746443085,0.922459284
5436.901,1.491932303,1.318638315,20452.93237,226304.9531,323852.4141,7.5,28.09999975,127.16705,116.7029349,1.261567948,206.9609737,114.3980589,124.5124346,1.040665788,1.265402546
5318.771,1.468388289,1.274834434,20466.69295,225366.0326,321368.2786,7.53333346,28.36666616,121.1382004,112.7968159,1.013976949,181.1344198,111.8254623,121.243468,0.817015139,1.012031173
4232.09,1.328571188,1.165210058,17123.86092,198887.5112,270639.1447,7.5,27.89999962,138.7033491,136.5341663,1.179904369,202.3754565,136.7183997,143.1940365,1.039817765,1.167190798
5058.708,1.543655083,1.36824132,19535.81925,217703.1667,308385.9805,7.733333429,27.56666629,143.7228788,139.2872547,0.895158033,245.0960032,136.9896539,150.6929846,0.751642878,0.895117824
5168.218,1.522776763,1.346908485,20294.64567,220534.265,319850.7852,7.366666635,28.26666641,141.1910563,137.2481626,0.906697569,219.053791,135.8888578,143.7351507,0.77869654,0.899765166
5320.076,1.515611112,1.347933446,20309.36011,224877.9258,326985.2253,7.566666603,28.63333384,145.2674719,136.9258169,1.018399062,224.4356289,131.785655,145.2231852,0.856570544,0.997280051
5223.253,1.501662046,1.350964705,20173.88175,223500.5938,321800.2188,7.533333302,27.53333282,131.9672105,126.4492273,1.193347474,212.0109781,123.9643049,132.7026911,1.017777654,1.158871375
5140.621,1.490123972,1.337366626,20572.46069,222448.9434,322574.3789,7.566666762,27.86666679,138.0814489,141.945563,0.962819698,226.1208916,137.8449961,144.055563,0.874069261,0.948325617
5211.011,1.490186339,1.328527788,20824.73145,220034.6348,324653.0417,7.23333327,27.96666718,135.8333791,133.4717674,0.922202831,254.5499732,125.124287,139.0257963,0.74903206,0.887611516
5212.103,1.460480337,1.303527767,20375.48039,222728.6875,322852.2122,7.633333365,28.33333333,136.1181676,132.5722555,0.984971412,287.1801745,124.5624936,135.4102942,0.815555493,0.937439007
5236.389,1.471138174,1.303424999,20875.73584,223333.4928,322347.7969,7.800000032,27.86666616,137.5831356,134.2152522,0.928517679,290.9779021,126.1878716,143.4550406,0.751509642,0.88949082
5292.316,1.481410891,1.312804982,20624.58838,223174.4798,323646.112,7.600000064,27.60000038,146.2936351,139.0377642,0.945632522,304.0274073,134.7190456,150.6334267,0.747856823,0.918918865
5350.683,1.441572328,1.26260299,20998.54329,225938.263,326832.1068,7.900000095,27.26666641,135.1471192,125.0132071,0.981168052,293.2113298,119.9098902,133.3340203,0.750136517,0.934359493
5245.566,1.434928377,1.25168558,20858.34229,226320.1576,328550.625,7.766666571,27.26666641,133.6946974,130.2874902,0.942377212,245.8549887,119.4395269,132.8925247,0.737422104,0.915473203
5252.658,1.420127307,1.242619808,20892.48324,225710.8281,326699.8359,7.800000032,28.0,137.323898,133.9521542,0.974519675,226.1865883,123.5516888,135.1013676,0.786063311,0.933716665
5267.628,1.443233222,1.268984944,20984.42244,222793.2116,322084.2708,7.933333556,27.90000025,139.1921504,135.2304761,0.914377071,273.3616435,129.6840779,141.1070999,0.751502313,0.860291315
5276.594,1.441845839,1.29773136,21040.37785,229301.6348,329437.0547,7.799999873,27.86666679,147.6507085,135.19824,1.173385928,336.9509595,128.2260812,143.57558,0.983236077,1.13782566
5256.516,1.492314806,1.327881947,20553.91121,228580.7012,328898.9531,7.599999905,27.70000013,140.8875643,134.3595591,0.951679972,337.4891624,128.2271633,146.3378874,0.773235875,0.921563655
5409.885,1.500844896,1.306549187,20967.95337,225788.0612,326300.3372,7.733333429,27.73333359,131.8185555,124.5422796,0.940107574,274.4455662,118.5344083,134.4138292,0.739961043,0.896985409
5260.456,1.486633917,1.293034752,20714.36963,228411.4316,325098.9089,7.76666673,27.56666692,135.6506567,130.4745874,1.014722409,240.9026788,118.0681928,132.8146079,0.813370285,0.969648793
5284.665,1.44534259,1.269425328,20914.95345,228197.1302,325691.0573,7.833333492,28.33333333,135.7169189,131.1883729,1.000409077,239.6900247,121.1161992,133.8919013,0.805212041,0.95504502
5227.219,1.466874431,1.302791665,20929.16471,229307.2155,326913.6797,8.000000318,27.53333282,145.8924128,143.5893971,0.989562037,247.9856815,136.7201484,145.7568245,0.811083277,0.968939247
5397.557,1.459832604,1.312666153,20959.3654,231912.1452,332853.9336,7.76666673,28.33333397,144.642423,139.9337997,1.147349735,231.4389083,124.74136,138.0079816,0.944191925,1.092186843
5260.378,1.441229155,1.287317688,20852.79232,226577.9336,330756.5143,7.900000095,27.83333333,149.8947201,141.3591855,1.071816035,296.3502725,132.9458297,144.0291405,0.860826328,1.013153575
4219.298,1.186715276,1.04327661,16472.69012,189323.9112,267701.8313,7.966666857,28.53333346,141.2191442,136.9267031,1.415457646,296.7557017,129.860328,142.075978,1.176750695,1.331415919
5279.923,1.430423339,1.261712089,20737.16203,228355.3939,329027.224,7.933333397,28.13333321,148.6904977,137.0065867,1.002441339,250.1830622,123.6469132,140.5060352,0.78501899,0.984270953
5123.475,1.415509259,1.229612857,20844.11849,227793.3444,335142.6406,7.800000032,27.5,143.8812701,133.3793567,0.989323494,236.8370291,119.7714074,135.0651919,0.794424412,0.968477314
4012.471,1.203586216,1.047590862,16863.04555,193487.2964,268874.0099,7.833333492,27.46666718,150.7973871,151.3396784,1.183143859,256.6579132,138.8803565,147.3354623,1.029187207,1.146053004
4944.416,1.514211064,1.318611284,20607.38843,224603.5866,331445.2734,7.800000032,27.63333321,152.4398483,157.0082296,0.847629028,311.3955752,143.3188413,154.3196443,0.73240987,0.841742054
3154.358,1.002200816,0.901210653,11454.34208,162277.3183,212814.4102,7.800000191,27.5,167.4019712,161.3424346,1.955833731,282.4830367,161.8248056,169.8059699,1.794267699,1.927458435
4805.258,1.468794569,1.287979752,20064.25602,216682.526,308913.5091,7.699999968,27.29999987,157.1784058,161.5617148,0.93468044,276.5627549,146.1911112,157.6624101,0.802179687,0.901165446
5167.342,1.42566215,1.222449909,20477.587,220531.9707,316646.3789,7.73333327,27.93333308,140.6394914,128.4246537,1.058373424,237.1233921,118.5331303,133.3371445,0.859673398,1.035059772
5044.48,1.434081023,1.207006946,20981.7089,224660.1165,328077.8346,7.699999968,27.29999987,143.7622096,136.1905022,0.934657291,229.6686083,124.6732632,140.1037254,0.780781304,0.92456649
5092.899,1.453698501,1.253532991,20751.53923,223553.4466,331182.8932,7.633333206,27.83333333,140.459823,134.6493944,0.891527315,211.0568186,123.0153449,137.6673746,0.749957519,0.898043516
5020.552,1.462488194,1.248366977,20261.90776,219549.5039,322030.0404,7.800000032,27.86666616,147.6946691,139.5626281,0.886682418,230.1589527,128.001283,145.3153718,0.721379491,0.885741753
5147.362,1.441886857,1.194063365,20640.97087,224881.3607,334459.9609,7.833333333,27.79999987,143.1123587,132.7626689,0.943443865,225.3891017,117.949941,136.6710726,0.754170746,0.926491929
5071.32,1.445195019,1.236491611,20718.6888,222221.9922,328728.3711,8.100000381,28.09999975,149.9375013,140.3577204,0.973319123,227.9327049,124.1083298,140.0370331,0.807350027,0.95764027
5185.145,1.461343115,1.284402281,20878.88957,227098.6042,333850.6836,7.566666603,27.39999962,145.8538717,136.1687098,0.991147578,260.5986036,124.1734568,140.7365325,0.798721259,0.985745435
5131.296,1.450738137,1.274664919,20935.19124,225118.5651,331721.5807,7.900000095,27.73333359,141.9534871,136.7551794,1.005172071,253.6534665,122.0658188,134.2386758,0.83199696,0.970390104
5156.126,1.46081684,1.287302365,20874.87581,227288.6823,335136.9701,7.933333397,27.93333371,155.3996964,145.8080101,0.961277398,232.1272628,131.0343326,144.7915007,0.805500147,0.954421905
5313.074,1.46417357,1.309435293,20902.09497,228409.1517,339188.6615,7.900000254,28.26666705,156.6982307,147.8499699,1.04862916,230.0052954,131.6582613,143.2666496,0.882689292,1.024206638
5160.788,1.45497339,1.295456871,20922.17464,230816.4512,339642.2357,7.800000032,27.43333308,154.5783106,150.844394,0.902620107,243.9309425,134.1849699,145.6475646,0.765415013,0.870832694
5274.52,1.448175058,1.303798889,20872.95467,230193.8737,341156.2995,7.76666673,27.5,144.8253342,136.0834535,1.095570351,237.6164977,124.7875369,134.9207058,0.927408392,1.065962126
5182.505,1.426744243,1.263872857,20868.26123,231295.6595,342826.4714,7.933333397,27.46666654,150.5199817,145.8510971,0.954155584,234.9909757,134.3275515,143.0900377,0.822888928,0.945803657
5273.294,1.421034147,1.249802078,20957.03703,233264.0957,348107.6875,8.03333346,27.66666667,149.1208827,144.1677504,0.912376672,219.2317321,127.5542761,142.8630142,0.767195592,0.906385211
5275.343,1.47176445,1.293878764,20959.49023,229304.6654,347340.3854,7.933333397,27.93333308,152.9073512,137.1092583,1.109313853,233.1262321,125.9773833,142.5843493,0.909856704,1.119330647
5246.603,1.450570201,1.262582779,20985.30916,228897.4616,342081.2643,7.833333333,27.79999987,141.3199962,126.940197,0.938575961,221.3903186,115.948583,129.165781,0.738957129,0.92538476
5291.977,1.455709487,1.276664337,20953.83228,229385.7949,344205.8372,7.666666667,27.53333346,140.7179867,128.0360915,0.975244291,232.125747,116.6790415,129.6212053,0.797339372,0.94591748
5333.474,1.446324651,1.288120945,21021.72388,230895.9792,347953.2214,7.699999968,27.73333359,146.7308763,136.4181019,1.008289141,236.1811002,124.0492719,134.8812024,0.821893228,0.971252454
5210.328,1.445841382,1.280908202,20974.02865,230716.265,347237.3424,7.666666508,27.76666641,147.8411878,137.106623,0.981999603,259.4635703,125.4297358,136.5501938,0.784616418,0.932690486
5116.458,1.450848391,1.288912341,20853.64071,228660.0566,341813.2513,7.5,27.73333295,145.0162172,137.0108363,0.906740161,386.7710355,131.1105715,143.2345606,0.705697365,0.866690675
5244.776,1.493860533,1.322689816,20999.86564,227971.7767,348878.1901,7.800000032,27.79999987,161.293925,150.1707821,0.955648323,394.6353505,141.2629226,153.1887271,0.763087439,0.91205243
5126.32,1.449359362,1.293547263,20998.71582,222283.4375,340145.3203,7.666666667,28.1666673,159.2710654,151.5558535,1.017658097,406.7190069,141.0353581,151.9080607,0.82070601,0.963458257
5202.217,1.46400174,1.299984078,20942.89152,228112.1706,345957.3633,7.699999968,27.59999975,156.0588086,148.7412179,0.930892505,343.7096202,137.1913373,151.7070351,0.734548,0.914490076
5351.235,1.458052387,1.303493629,20923.92944,229091.4759,344030.1888,7.73333327,27.83333333,129.5953945,124.144399,1.124825577,377.0160789,117.8980058,128.1363675,0.88564456,1.059039285
4832.904,1.296965173,1.146748454,18964.65539,218901.5775,308246.797,7.566666603,27.79999924,143.8536078,133.8659716,1.377452371,375.4597181,127.800662,142.4562244,1.109814035,1.33081799
5115.235,1.467502033,1.280281246,20979.09619,230199.6341,339816.651,7.599999905,28.09999975,148.7647057,144.2650407,0.949798641,288.6538245,126.7118368,146.5794875,0.736455123,0.924457227
5004.813,1.441776042,1.27565451,20989.07821,227472.7747,336948.4049,7.500000159,27.90000025,149.8180183,145.1774607,0.970574215,289.6898092,129.5840721,147.4478938,0.740163711,0.953367042
4742.824,1.435560495,1.285014833,20903.8619,228970.3229,342551.4401,7.366666794,28.13333321,174.0209325,166.8231862,1.000837386,329.1694603,152.2632523,167.3194733,0.782739339,0.992632399
3677.432,1.087034682,0.954214906,11977.43402,189847.0254,246166.2552,6.366666635,25.40000025,185.9440257,173.6622206,1.406103852,374.6195005,166.985328,183.1517143,1.219024671,1.391155774
4894.772,1.386544009,1.167299777,16549.75639,221218.4596,321680.9258,7.066666762,26.73333295,156.5058619,140.0838712,1.273551958,264.0171235,127.9697237,147.6543299,1.059522338,1.302508737
4228.498,1.138810189,0.937177657,14320.8802,200713.0096,279804.5552,7.400000095,27.25,156.2189782,146.2676137,1.254154451,250.9658057,131.9286289,143.4391244,1.079178055,1.215880886
5046.737,1.439542989,1.205155854,20286.94792,227513.8346,333559.7253,7.633333206,27.26666705,153.2409267,146.5322247,0.950788441,250.7520091,128.0610758,142.8131898,0.766413433,0.940758576
